,L,T,Tmax,alpha,beta,clamp,conv_condition,conv_steps,conv_time,ctol_abs,ctol_rel,ht,ht_x,hx,hy_t,ixt,ixy,iyt,p0,ptol,repeat,repeats,zeroLtol
192,0.0,1.0,90.0,0.5,0.40187757201646096,True,small_abs_changes_AND_single_cluster,15.0,46.36035490036011,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
193,5.363109180021168e-16,1.0,90.0,0.5,0.4822530864197532,False,small_abs_changes_AND_single_cluster,18.0,45.4237539768219,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
194,5.363109180021168e-16,1.0,90.0,0.5,0.4822530864197532,True,small_abs_changes_AND_single_cluster,19.0,45.42670392990112,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
195,7.076416316788384e-16,1.0,90.0,0.5,0.5787037037037037,False,small_abs_changes_AND_force_single,2.0,9.516436100006104,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
196,7.076416316788384e-16,1.0,90.0,0.5,0.5787037037037037,True,small_abs_changes_AND_force_single,3.0,9.5194411277771,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
197,0.7815505166851792,4.0,90.0,0.5,0.6944444444444445,False,small_abs_changes,13.0,44.942476987838745,0.001,0.0,1.584962112899239,0.06579656982143509,6.491853096329676,9.133967537205647,1.519165543077804,1.2764277255147896,1.1095391682768128,0.75,1e-08,0.0,1.0,1.0
198,0.7952188987974308,3.0,90.0,0.5,0.6944444444444445,True,small_abs_changes,14.0,44.94686698913574,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
199,0.6320745111952183,4.0,90.0,0.5,0.8333333333333334,False,small_abs_changes,15.0,45.11492109298706,0.001,0.0,1.5849628984229054,0.02519998754523526,6.491853096329676,9.115160633336377,1.55976291087767,1.2764277255147896,1.1283460721460834,0.75,1e-08,0.0,1.0,1.0
200,0.6372701784126857,3.0,90.0,0.5,0.8333333333333334,True,small_abs_changes,16.0,45.11889910697937,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
201,0.4458322630468141,4.0,90.0,0.5,1.0,False,small_abs_changes,13.0,43.25308704376221,0.001,0.0,1.584962802723792,0.009337744079718073,6.491853096329676,9.109045037845341,1.575625058644074,1.2764277255147896,1.1344616676371189,0.75,1e-08,0.0,1.0,1.0
202,0.44773171395099176,3.0,90.0,0.5,1.0,True,small_abs_changes,14.0,43.257241010665894,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
203,0.21963580867439592,3.0,90.0,0.5,1.2,False,small_abs_changes,11.0,40.518171072006226,0.001,0.0,1.5849624822918718,0.0032414434563240568,6.491853096329676,9.107085078908032,1.5817210388355476,1.2764277255147896,1.1364216265744282,0.75,1e-08,0.0,1.0,1.0
204,0.22028555659695903,3.0,90.0,0.5,1.2,True,small_abs_changes,12.0,40.52222394943237,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
205,-0.05285481292975058,3.0,90.0,0.5,1.44,False,small_abs_changes,15.0,42.9955620765686,0.001,0.0,1.5849624962443598,0.0010397331684697721,6.491853096329676,9.106494592572824,1.58392276307589,1.2764277255147896,1.1370121129096358,0.75,1e-08,0.0,1.0,1.0
206,-0.052649832227880555,3.0,90.0,0.5,1.44,True,small_abs_changes,16.0,42.999574184417725,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
207,-0.3802306193554277,3.0,90.0,0.5,1.7279999999999998,False,small_abs_changes,13.0,40.80805587768555,0.001,0.0,1.5849625000597702,0.0003016100307949617,6.491853096329676,9.106329440204798,1.5846608900289754,1.2764277255147896,1.1371772652776624,0.75,1e-08,0.0,1.0,1.0
208,-0.38017229881768766,3.0,90.0,0.5,1.7279999999999998,True,small_abs_changes,14.0,40.812278032302856,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
209,-0.7732136503327522,3.0,90.0,0.5,2.0736,False,small_abs_changes,15.0,39.3172869682312,0.001,0.0,1.5849625006639334,7.605801777641171e-05,6.491853096329676,9.106287317949764,1.584886442646157,1.2764277255147896,1.1372193875326957,0.75,1e-08,0.0,1.0,1.0
210,-0.7731992587254566,3.0,90.0,0.5,2.0736,True,small_abs_changes,16.0,39.32131314277649,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
211,-1.2448340271406202,4.0,90.0,0.5,2.4883199999999994,False,small_abs_changes,12.0,40.56045484542847,0.001,0.0,1.584963517688647,1.6832601238352647e-05,6.491853096329676,9.10627792119079,1.5849466850874085,1.2764277255147896,1.1372287842916702,0.75,1e-08,0.0,1.0,1.0
212,-1.2448316106147783,3.0,90.0,0.5,2.4883199999999994,True,small_abs_changes,13.0,40.56459283828735,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
213,-1.810790892708955,3.0,90.0,0.5,2.9859839999999993,False,small_abs_changes,13.0,40.13066506385803,0.001,0.0,1.5849625007210895,2.543789018570051e-06,6.491853096329676,9.106276190672087,1.584959956932071,1.2764277255147896,1.1372305148103727,0.75,1e-08,0.0,1.0,1.0
214,-1.8107904328819653,3.0,90.0,0.5,2.9859839999999993,True,small_abs_changes,14.0,40.13470911979675,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
215,-2.489941071461206,3.0,90.0,0.5,3.583180799999999,False,small_abs_changes,14.0,39.43133091926575,0.001,0.0,1.5849625007211552,2.9324367298470897e-07,6.491853096329676,9.106275945158972,1.5849622074774823,1.2764277255147896,1.1372307603234884,0.75,1e-08,0.0,1.0,1.0
216,-2.4899410196025897,3.0,90.0,0.5,3.583180799999999,True,small_abs_changes,15.0,39.435452938079834,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
217,-3.3049217275039178,3.0,90.0,0.5,4.2998169599999985,False,small_abs_changes,11.0,38.21456217765808,0.001,0.0,1.584962500721156,2.2138098019824585e-08,6.491853096329676,9.106275920394337,1.584962478583058,1.2764277255147896,1.1372307850881231,0.75,1e-08,0.0,1.0,1.0
218,-3.3049217236673387,3.0,90.0,0.5,4.2998169599999985,True,small_abs_changes,12.0,38.21857213973999,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
219,-4.282898103152876,4.0,90.0,0.5,5.1597803519999985,False,small_abs_changes,13.0,40.70418691635132,0.001,0.0,1.584963500826972,8.036313691095072e-07,6.491853096329676,9.106275892955779,1.584962697195603,1.2764277255147896,1.1372308125266812,0.75,1e-08,0.0,1.0,1.0
220,-4.282898568545038,3.0,90.0,0.5,5.1597803519999985,True,small_abs_changes,14.0,40.709579944610596,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
221,3.922043100213379e-07,2.0,90.0,0.6,0.1615055828898458,False,small_abs_changes,17.0,61.88176679611206,0.001,0.0,9.805107742551063e-07,9.80510775157405e-07,6.491853096329676,10.243506705482465,-9.022986706890912e-16,1.2764277255147896,-5.329070518200751e-15,0.75,1e-08,0.0,1.0,1.0
222,-3.345110361379013e-17,1.0,90.0,0.6,0.1615055828898458,True,small_abs_changes,18.0,61.884907960891724,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
223,2.392720573975016e-17,1.0,90.0,0.6,0.19380669946781492,False,small_abs_changes_AND_single_cluster,19.0,63.550463914871216,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
224,2.392720573975016e-17,1.0,90.0,0.6,0.19380669946781492,True,small_abs_changes_AND_single_cluster,20.0,63.553504943847656,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
225,3.410245117988434e-06,2.0,90.0,0.6,0.2325680393613779,False,small_abs_changes,19.0,59.66700506210327,0.001,0.0,8.525612793466058e-06,8.525612793839786e-06,6.491853096329676,10.243506705482464,-3.737278769875424e-16,1.2764277255147896,-3.552713678800501e-15,0.75,1e-08,0.0,1.0,1.0
226,0.0,1.0,90.0,0.6,0.2325680393613779,True,small_abs_changes,20.0,59.67003297805786,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
227,4.024255025859627e-07,2.0,90.0,0.6,0.2790816472336535,False,small_abs_changes,17.0,60.81176495552063,0.001,0.0,1.0060637556300275e-06,1.0060637558996889e-06,6.491853096329676,10.243506705482462,-2.6966140908787906e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
228,0.0,1.0,90.0,0.6,0.2790816472336535,True,small_abs_changes,18.0,60.814857959747314,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
229,0.0,1.0,90.0,0.6,0.3348979766803842,False,small_abs_changes_AND_single_cluster,22.0,64.1858479976654,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
230,0.0,1.0,90.0,0.6,0.3348979766803842,True,small_abs_changes_AND_single_cluster,23.0,64.1888370513916,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
231,7.724503052062957e-07,3.0,90.0,0.6,0.40187757201646096,False,small_abs_changes,14.0,61.70540404319763,0.001,0.0,1.93112095025774e-06,1.9311142366115565e-06,6.491853096329676,10.243506705477227,6.713646183329299e-12,1.2764277255147896,5.233147248873138e-12,0.75,1e-08,0.0,1.0,1.0
232,3.9353532327151537e-16,1.0,90.0,0.6,0.40187757201646096,True,small_abs_changes,15.0,61.70836806297302,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
233,5.363109180021168e-16,1.0,90.0,0.6,0.4822530864197532,False,small_abs_changes_AND_single_cluster,16.0,61.443811893463135,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
234,5.363109180021168e-16,1.0,90.0,0.6,0.4822530864197532,True,small_abs_changes_AND_single_cluster,17.0,61.4473078250885,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
235,0.0,1.0,90.0,0.6,0.5787037037037037,False,small_abs_changes_AND_force_single,3.0,15.49671983718872,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
236,0.0,1.0,90.0,0.6,0.5787037037037037,True,small_abs_changes_AND_force_single,4.0,15.501041889190674,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
237,9.132384880909046e-16,1.0,90.0,0.6,0.6944444444444445,False,cost_func_abs_inc_AND_cost_func_rel_inc_AND_force_single,2.0,9.93370509147644,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
238,9.132384880909046e-16,1.0,90.0,0.6,0.6944444444444445,True,cost_func_abs_inc_AND_cost_func_rel_inc_AND_force_single,3.0,9.936734914779663,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
239,0.6209566814236867,4.0,90.0,0.6,0.8333333333333334,False,small_abs_changes,17.0,61.794638872146606,0.001,0.0,1.5849745969149587,0.0653283315812288,6.491853096329676,9.133721605631418,1.51964626533373,1.2764277255147896,1.1097850998510417,0.75,1e-08,0.0,1.0,1.0
240,0.6372701784126857,3.0,90.0,0.6,0.8333333333333334,True,small_abs_changes,18.0,61.79882884025574,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
241,0.4414998565334922,4.0,90.0,0.6,1.0,False,small_abs_changes,19.0,61.910725831985474,0.001,0.0,1.5849631721023854,0.025183891416087716,6.491853096329676,9.11515372476322,1.5597792806862976,1.2764277255147896,1.1283529807192405,0.75,1e-08,0.0,1.0,1.0
242,0.44773171395099176,3.0,90.0,0.6,1.0,True,small_abs_changes,20.0,61.9153618812561,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
243,0.2180064096927814,3.0,90.0,0.6,1.2,False,small_abs_changes,22.0,60.93731093406677,0.001,0.0,1.5849624582735182,0.009335250892130165,6.491853096329676,9.109044290444578,1.575627207381388,1.2764277255147896,1.1344624150378824,0.75,1e-08,0.0,1.0,1.0
244,0.22028555659695903,3.0,90.0,0.6,1.2,True,small_abs_changes,23.0,60.94177985191345,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
245,0.07987162403916481,4.0,90.0,0.6,1.44,False,small_abs_changes,16.0,59.42066693305969,0.001,0.0,1.9182565300863734,0.33664084408054223,6.491853096329676,9.107117539094347,1.5816156860058312,1.2764277255147896,1.1363891663881134,0.75,1e-08,0.0,1.0,1.0
246,-0.052649832227880555,3.0,90.0,0.6,1.44,True,small_abs_changes,17.0,59.42481780052185,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
247,-0.38041829826629003,3.0,90.0,0.6,1.7279999999999998,False,small_abs_changes,20.0,57.19853687286377,0.001,0.0,1.5849624962345827,0.00103986078596975,6.491853096329676,9.106494623289583,1.583922635448613,1.2764277255147896,1.1370120821928769,0.75,1e-08,0.0,1.0,1.0
248,-0.38017229881768766,3.0,90.0,0.6,1.7279999999999998,True,small_abs_changes,21.0,57.20263075828552,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
249,-0.7732690891397103,4.0,90.0,0.6,2.0736,False,small_abs_changes,16.0,52.66811490058899,0.001,0.0,1.5849628889346008,0.00030200678812013394,6.491853096329676,9.106329441785778,1.5846608821464807,1.2764277255147896,1.1371772636966817,0.75,1e-08,0.0,1.0,1.0
250,-0.7731992587254566,3.0,90.0,0.6,2.0736,True,small_abs_changes,17.0,52.67213988304138,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
251,-1.2448487080426502,4.0,90.0,0.6,2.4883199999999994,False,small_abs_changes,16.0,52.4335081577301,0.001,0.0,1.584962933115358,7.6493136846114e-05,6.491853096329676,9.10628731839563,1.5848864399785119,1.2764277255147896,1.1372193870868301,0.75,1e-08,0.0,1.0,1.0
252,-1.2448316106147783,3.0,90.0,0.6,2.4883199999999994,True,small_abs_changes,17.0,52.438454151153564,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
253,-1.8107937716657216,4.0,90.0,0.6,2.9859839999999993,False,small_abs_changes,15.0,51.053943157196045,0.001,0.0,1.584962928611633,1.624313551851744e-05,6.491853096329676,9.106277921136648,1.5849466854761143,1.2764277255147896,1.1372287843458118,0.75,1e-08,0.0,1.0,1.0
254,-1.8107904328819653,3.0,90.0,0.6,2.9859839999999993,True,small_abs_changes,16.0,51.058022022247314,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
255,-2.4899415714208892,3.0,90.0,0.6,3.583180799999999,False,small_abs_changes,13.0,49.811100006103516,0.001,0.0,1.5849625007210895,2.5439298457530513e-06,6.491853096329676,9.106276190688433,1.5849599567912438,1.2764277255147896,1.1372305147940267,0.75,1e-08,0.0,1.0,1.0
256,-2.4899410196025897,3.0,90.0,0.6,3.583180799999999,True,small_abs_changes,14.0,49.81520700454712,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
257,-3.304919541315339,4.0,90.0,0.6,4.2998169599999985,False,small_abs_changes,15.0,47.876232862472534,0.001,0.0,1.584968111354528,5.9011504214766246e-06,6.491853096329676,9.106275944855009,1.5849622102041065,1.2764277255147896,1.1372307606274514,0.75,1e-08,0.0,1.0,1.0
258,-3.3049217236673387,3.0,90.0,0.6,4.2998169599999985,True,small_abs_changes,16.0,47.881345987319946,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
259,-4.282895443758772,4.0,90.0,0.6,5.1597803519999985,False,small_abs_changes,16.0,48.3408420085907,0.001,0.0,1.584970696191201,6.395442272996854e-06,6.491853096329676,9.106275679667544,1.5849643007489278,1.2764277255147896,1.1372310258149163,0.75,1e-08,0.0,1.0,1.0
260,-4.282898568545038,3.0,90.0,0.6,5.1597803519999985,True,small_abs_changes,17.0,48.3448920249939,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
261,0.0,1.0,90.0,0.7,0.1615055828898458,False,small_abs_changes_AND_force_single,4.0,18.97165083885193,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
262,0.0,1.0,90.0,0.7,0.1615055828898458,True,small_abs_changes_AND_force_single,5.0,18.974989891052246,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
263,1.4318616492987921e-05,4.0,90.0,0.7,0.19380669946781492,False,small_abs_changes,19.0,85.97380089759827,0.001,0.0,4.7728721642975995e-05,4.772872164333192e-05,6.491853096329676,10.243506705482462,-3.55923244436257e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
264,2.392720573975016e-17,1.0,90.0,0.7,0.19380669946781492,True,small_abs_changes,20.0,85.97815203666687,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
265,5.727071851279472e-07,2.0,90.0,0.7,0.2325680393613779,False,small_abs_changes,26.0,90.23506712913513,0.001,0.0,1.909023950613358e-06,1.909023950693444e-06,6.491853096329676,10.24350670548246,-8.008611812994684e-17,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
266,9.278117696399853e-17,1.0,90.0,0.7,0.2325680393613779,True,small_abs_changes,27.0,90.2381842136383,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
267,5.619931841685736e-06,4.0,90.0,0.7,0.2790816472336535,False,small_abs_changes,19.0,81.96516394615173,0.001,0.0,1.873310613589239e-05,1.8733106135997362e-05,6.491853096329676,10.243506705482464,-1.0497109908733093e-16,1.2764277255147896,-3.552713678800501e-15,0.75,1e-08,0.0,1.0,1.0
268,1.7540594243309657e-16,1.0,90.0,0.7,0.2790816472336535,True,small_abs_changes,20.0,81.97022891044617,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
269,8.02655002693386e-07,2.0,90.0,0.7,0.3348979766803842,False,small_abs_changes,20.0,84.82662987709045,0.001,0.0,2.67551667394047e-06,2.6755166740599748e-06,6.491853096329676,10.243506705482462,-1.1950491391279384e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
270,2.7455566099601426e-16,1.0,90.0,0.7,0.3348979766803842,True,small_abs_changes,21.0,84.8297119140625,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
271,9.138231663901807e-06,3.0,90.0,0.7,0.40187757201646096,False,small_abs_changes,22.0,82.87309098243713,0.001,0.0,3.046077220445767e-05,3.0460772198754446e-05,6.491853096329676,10.243506705482456,5.70322529979371e-15,1.2764277255147896,3.552713678800501e-15,0.75,1e-08,0.0,1.0,1.0
272,3.9353532327151537e-16,1.0,90.0,0.7,0.40187757201646096,True,small_abs_changes,23.0,82.87616515159607,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
273,1.2719025119109866e-05,4.0,90.0,0.7,0.4822530864197532,False,small_abs_changes,19.0,83.23947381973267,0.001,0.0,4.23964188812253e-05,4.239608929746521e-05,6.491853096329676,10.243506705210292,3.295837600910236e-10,1.2764277255147896,2.721680658623882e-10,0.75,1e-08,0.0,1.0,1.0
274,5.363109180021168e-16,1.0,90.0,0.7,0.4822530864197532,True,small_abs_changes,20.0,83.2443778514862,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
275,2.964637340653507e-05,2.0,90.0,0.7,0.5787037037037037,False,small_abs_changes,22.0,83.97447609901428,0.001,0.0,9.812670323734576e-05,9.7225298726346e-05,6.491853096329676,10.243505975193852,9.01404510999753e-07,1.2764277255147896,7.302886082527493e-07,0.75,1e-08,0.0,1.0,1.0
276,7.076416316788384e-16,1.0,90.0,0.7,0.5787037037037037,True,small_abs_changes,23.0,83.97756505012512,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
277,9.132384880909046e-16,1.0,90.0,0.7,0.6944444444444445,False,cost_func_abs_inc_AND_cost_func_rel_inc_AND_force_single,2.0,10.49793004989624,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
278,9.132384880909046e-16,1.0,90.0,0.7,0.6944444444444445,True,cost_func_abs_inc_AND_cost_func_rel_inc_AND_force_single,3.0,10.501057863235474,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
279,1.1599547157853838e-15,1.0,90.0,0.7,0.8333333333333334,False,cost_func_abs_inc_AND_cost_func_rel_inc_AND_force_single,2.0,10.362897872924805,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
280,1.1599547157853838e-15,1.0,90.0,0.7,0.8333333333333334,True,cost_func_abs_inc_AND_cost_func_rel_inc_AND_force_single,3.0,10.365875959396362,0.001,0.0,-3.2034265038149176e-16,0.0,6.491853096329676,10.243506705482462,-3.2034265038149176e-16,1.2764277255147896,-1.7763568394002505e-15,0.75,1e-08,0.0,1.0,1.0
281,0.0,1.0,90.0,0.7,1.0,False,cost_func_abs_inc_AND_cost_func_rel_inc_AND_force_single,3.0,15.698385000228882,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
282,0.0,1.0,90.0,0.7,1.0,True,cost_func_abs_inc_AND_cost_func_rel_inc_AND_force_single,4.0,15.701489925384521,0.001,0.0,0.0,0.0,6.491853096329676,10.24350670548246,0.0,1.2764277255147896,0.0,0.75,1e-08,0.0,1.0,1.0
283,0.3135034833494923,6.0,90.0,0.7,1.2,False,small_abs_changes,21.0,80.84198689460754,0.001,0.0,1.9168763887224949,0.35443162325427724,6.491853096329676,9.114114397903286,1.5624447654682176,1.2764277255147896,1.1293923075791739,0.75,1e-08,0.0,1.0,1.0
284,0.22028555659695903,3.0,90.0,0.7,1.2,True,small_abs_changes,22.0,80.84606790542603,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
285,-0.05491180560763764,5.0,90.0,0.7,1.44,False,small_abs_changes,21.0,78.48079586029053,0.001,0.0,1.58496744805664,0.00796923419830466,6.491853096329676,9.108575601506443,1.5769982138583354,1.2764277255147896,1.134931103976017,0.75,1e-08,0.0,1.0,1.0
286,-0.052649832227880555,3.0,90.0,0.7,1.44,True,small_abs_changes,22.0,78.4852397441864,0.001,0.0,1.584962500721156,0.0,6.491853096329676,9.106275918712296,1.584962500721156,1.2764277255147896,1.1372307867701643,0.75,1e-08,0.0,1.0,1.0
