,L,T,ht,ht_x,hy_t,ixt,iyt,step,step_time,hx,ixy,Tmax,beta,alpha,p0,ctol_abs,ctol_rel,ptol,zeroLtol,repeat,repeats
77,0.3896396548683456,16.0,2.1542322130357014,0.48915757658592,10.56894947243813,1.6650746364497815,0.09500086061714974,11.0,1.6357300281524658,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
78,0.30589270505081334,12.0,1.9732743931792116,0.3460606037882257,10.570553371415636,1.627213789390986,0.09339696163964284,12.0,1.4491350650787354,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
79,0.2766415175792083,11.0,1.9141730484894564,0.29249894571693547,10.570745204427043,1.6216741027725208,0.09320512862823627,13.0,1.1424620151519775,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
80,0.26492364198831453,7.0,1.892285876952532,0.2677881147611896,10.570608571956303,1.6244977621913423,0.0933417610989764,14.0,1.0391099452972412,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
81,0.2603654899912764,6.0,1.8850449030982657,0.25699999905086257,10.570439119706432,1.6280449040474032,0.09351121334884738,15.0,0.6675801277160645,6.643856189774725,0.14436951559535238,100.0,16.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
82,2.839548370484465,100.0,6.643689167451379,2.4005909999548196,10.582580167524357,4.2430981674965595,0.08137016553092202,0.0,0.0853719711303711,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
83,0.7271408712438188,100.0,6.597914058174742,3.4775180126016307,10.534824889910588,3.120396045573111,0.12912544314469088,1.0,10.104876041412354,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
84,0.6935971301834805,100.0,6.529744515531221,3.2635179128570204,10.532563194651553,3.266226602674201,0.13138713840372596,2.0,9.04262089729309,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
85,0.5877895093435983,100.0,6.335488820963319,3.071260889174585,10.532323180960516,3.264227931788734,0.1316271520947634,3.0,8.301429986953735,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
86,0.37414349925258605,100.0,5.922461861503575,2.6930130410572586,10.532643713001455,3.2294488204463168,0.13130662005382376,4.0,8.474061012268066,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
87,0.06514808525523819,99.0,5.314015405646478,2.146281692073896,10.533458880731708,3.1677337135725816,0.13049145232357162,5.0,10.303460121154785,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
88,-0.263289369025566,90.0,4.661651079914771,1.5604470577402556,10.534427929303085,3.101204022174515,0.12952240375219404,6.0,15.74909782409668,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
89,-0.5197617390681728,68.0,4.153144309765297,1.1044212825146684,10.535178601568525,3.0487230272506287,0.12877173148675425,7.0,10.4149169921875,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
90,-0.7024628145503189,41.0,3.7909367020140516,0.7776055470836036,10.535681684835824,3.013331154930448,0.12826864821945527,8.0,5.969625949859619,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
91,-0.8257344941760967,27.0,3.542559915410684,0.5493119863449456,10.536024132542332,2.9932479290657383,0.12792620051294712,9.0,3.5295629501342773,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
92,-0.8872027559726865,22.0,3.415141752750032,0.44197536349265876,10.536407932212267,2.973166389257373,0.12754240084301216,10.0,2.200885057449341,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
93,-0.9087687587463593,15.0,3.3679198361122866,0.4121686978102556,10.536743950369232,2.955751138302031,0.12720638268604745,11.0,1.8602948188781738,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
94,-0.9166713067474559,15.0,3.3490288268790818,0.40608201355510637,10.536992235341248,2.9429468133239753,0.12695809771403077,12.0,1.215548038482666,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
95,-0.9253542228233704,14.0,3.329066988653048,0.3975295472941823,10.537211069373113,2.9315374413588655,0.12673926368216648,13.0,1.2121260166168213,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
96,-0.9365197895395649,14.0,3.303767493082484,0.38471863102850534,10.53745258408316,2.9190488620539785,0.12649774897211863,14.0,1.1419219970703125,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
97,-0.9488030645372549,14.0,3.275469359370501,0.3716980156297464,10.537749601302377,2.903771343740755,0.12620073175290258,15.0,1.1329591274261475,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
98,-0.9610543923890269,14.0,3.2465983681354484,0.36337897213242415,10.538138980728458,2.883219396003024,0.12581135232682072,16.0,1.1548969745635986,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
99,-0.9745898701868545,14.0,3.213780000178469,0.3566546961127753,10.538636504233125,2.857125304065694,0.12531382882215425,17.0,1.1450631618499756,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
100,-0.9905936850295696,14.0,3.173753048089509,0.34564619068269326,10.539215219374725,2.8281068574068158,0.12473511368055412,18.0,1.142009973526001,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
101,-1.008304276995819,14.0,3.129045060638779,0.32911767970894673,10.53980062999965,2.7999273809298324,0.12414970305562889,19.0,1.1486339569091797,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
102,-1.0253838686436199,14.0,3.0859673431062262,0.3119706350533364,10.540345148860805,2.77399670805289,0.1236051841944743,20.0,1.1501691341400146,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
103,-1.0425659770819875,14.0,3.042907338596056,0.296469896998388,10.54091163408094,2.746437441597668,0.12303869897433906,21.0,1.1397440433502197,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
104,-1.0595566956256839,13.0,3.000818369741582,0.2791374195131442,10.541425134442445,2.721680950228438,0.12252519861283417,22.0,1.1223230361938477,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
105,-1.0722461219260455,13.0,2.969527817088448,0.2633321511017417,10.541759462322041,2.706195665986706,0.1221908707332382,23.0,1.0547399520874023,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
106,-1.0809663593414136,13.0,2.9492884200458835,0.25065343336019535,10.54192133109568,2.698634986685688,0.12202900195959998,24.0,1.0671141147613525,6.643856189774725,0.14436951559535238,100.0,32.0,0.5,0.75,0.001,0.0,1e-08,1.0,0.0,1.0
